namespace,cbb_items
AT#qryCrtrDscd,조회기준구분코드
AT#qryEndDt,조회종료일
AT#qryEndHms,조회종료시간
AT#qrySeq,
AT#qryStartDt,조회시작일
AT#qryStartHms,조회시작시간
AT#qryUnitCd,조회구분단위
AT#qstnCntnt,질문내용
AT#qstnSeqNbr,질문일련번호
AT#qstnrId,질문식별자
AT#qualityClBaseYm,건전성분류기준년월
AT#qualityClCd,건전성분류코드
AT#qualityClRsnCd,건전성분류사유코드
AT#qualityClRsnCntnt,건전성분류사유
AT#quickTrnsfrPymntInfoJson,퀵송금결제정보제이슨
AT#quickTrnsfrRqstInfoJson,퀵송금요청정보제이슨
AT#quickTrnsfrWhdrwlInfoJson,퀵송금발신정보제이슨 
AT#randomNbr,난수
AT#rankingNbr,순위
AT#rchrgAmt,충전금액
AT#rckngDt,기산일자
AT#rckngDtCmprsnYn,기산일비교여부
AT#rckngTxAblYn,기산일거래가능여부
AT#rckngTxYn,기산일거래여부
AT#rcmndtnPathTpCd,추천경로코드
AT#rcmndtnStaffId,추천스태프식별자
AT#rcnmdBrnchCd,권유부점코드
AT#rcnmdUserNbr,권유자사용자번호
AT#rcntMnyRcvdAcctNbr,최근 입금 계좌
AT#rcntTrnsfrAcctListJson,최근이체계좌목록제이슨
AT#rcpntAcctNbr,수취계좌번호
AT#rcpntAcctNbrFrontInfoCntnt,수취계좌번호앞정보내용
AT#rcpntDeptCntnt,수령인부서내용
AT#rcpntInqryNbr,수취조회번호
AT#rcpntNm,수취인
AT#rcpntNmLen,수취인명길이
AT#rcpntPrmsryExCd,수취어음교환소코드
AT#rcpntTelNbr,수령인전화번호
AT#rcptAcctBrnchCd,수납계좌점코드
AT#rcptAcctNbr,수납계좌번호
AT#rcptAmt,수납금액
AT#rcptArrId,수납계약식별자
AT#rcptCnt,수납건수
AT#rcptDscd,수납구분
AT#rcptDt,수납일자
AT#rcptKndCd,수납요금종류코드
AT#rcptNbr,접수번호
AT#rcptNth,접수회차
AT#rcptProxyCostAdjstmntAmt,수납대행비용조정금액
AT#rcptProxyCostAmt,수납대행비용금액
AT#rcptProxyCostCnt,수납대행비용건수
AT#rcptRegionCd,수납지역코드
AT#rcptSmtnAmt,수납합계금액
AT#rcptStsCd,수납상태코드
AT#rcptTxDt,수납거래일자
AT#rcptTxSeqNbr,수납거래일련번호
AT#rcptWhdrwlAgencyCostAmt,수납(출금)대행비용금액
AT#rcptYm,수납년월
AT#rcvAmt,인수금액
AT#rcvCashAmt,인수현금금액
AT#rcvChkAmt,인수타점권금액
AT#rcvChkCnt,인수타점권매수
AT#rcvDeptId,수령부서식별자
AT#rcvDeptNm,수령부서식별자명
AT#rcvDt,수령일자
AT#rcvEmailAddr,수령이메일주소
AT#rcvFrgnAmt,인수외화금액
AT#rcvHms,수령시간
AT#rcvRtrnDscd,인수반납구분코드
AT#rcvSndFrgnAmt,인도인수외화금액
AT#rcvSndOthrChkCnt,인도인수타점권매수
AT#rcvSrvcCd,
AT#rcvSrvcTxCd,수신서비스거래코드
AT#rcvStaffId,접수담당자ID
AT#rcvTmstmp,수신시간
AT#rcvTrnsfrAmt,대체인수금액
AT#rcvTxSeqNbr,인수거래일련번호
AT#rcvUserId,수신 사용자ID
AT#rcvUserNbr,인수사용자번호
AT#rcvUserNm,수신 사용자명
AT#rcvYn,인수여부
AT#rcvbPrsrvTrgtDscd,채권보전대상구분코드
AT#rcvdAmt,수취금액
AT#rcvdCnclAmt,입금취소금액
AT#rcvdCnclCnt,입금취소건수
AT#rcvdDeptNm,삳대부서명
AT#rcvdDfrncAmt,입금차액
AT#rcvdErrCd,수신오류코드
AT#rcvdRsltCd,수신결과
AT#rcvdSrvcCd,수신서비스코드
AT#rcvdSysId,수신시스템식별자
AT#rcvdTrnsfrDscd,입금이체
AT#rcvdTrnsfrInfoPymntAcctBrnchCd,입금이체 정보 지급계좌점코드
AT#rcvdTrnsfrInfoPymntAcctNbr,입금이체 정보 지급계좌번호
AT#rcvdYn,입금여부
AT#rcvngBnkBrnchCd,수납은행점별코드
AT#rcvngOldNewDscd,수납신구구분코드
AT#rcvrBnkOrderCntnt,수신은행지시내용
AT#rcvrChkRsltErrCnt,수신자확인결과오류건수
AT#rcvrCtcptCntnt,수신자연락처내용
AT#rcvrDsNm,수신자구분
AT#rcvrDscd,수신구분
AT#rcvrEmailAddr,수신자전자우편
AT#rcvrId,수신자ID
AT#rcvrNm,수신자명
AT#rcvrTelNbr,수신자전화번호
AT#rcvrTpCd,수신자유형코드
AT#rcvrySrvcCd,리커버리서비스코드
AT#rdblFormCntnt,표현내용
AT#rdblFormulaCntnt,가족성형식 산식내용
AT#rdctnExmptnAmt,감면금액
AT#rdctnExmptnFeeSumAmt,감면수수료합계
AT#rdctnExmptnRsnCd,감면사유코드
AT#rdctnExmptnRt,감면율
AT#rdpstAmt,재예치금액
AT#rdpstAmtDscd,재예치금액구분
AT#rdpstCnt,재예치횟수
AT#reAprslAssetId,재감정자산식별자
AT#reCalcnYn,재산출여부
AT#reExctnAblYn,재실행가능여부
AT#reExctnYn,재실행여부
AT#reInpPswd,재입력비밀번호
AT#reNegtnYn,재매입여부
AT#rePrntYn,재출력여부
AT#readCnt,Read건수
AT#readSkpCnt,Read Skip건수
AT#reagrmntDt,재약정일자
AT#realAplyRt,실제적용율
AT#realBalAmt,
AT#realNmAuthId,실명인증식별자
AT#realNmAuthStsCd,실명인증상태코드
AT#realNmAuthWayCd,실명인증방식코드
AT#realNmAuthYn,실명인증여부
AT#realNmCnfrmtnDt,실명확인일자
AT#realNmCnfrmtnUserNbr,실명확인사용자번호
AT#realNmDsCd,실명구분코드
AT#realNmDscd,실명구분코드
AT#realOwnrYn,실소유자여부
AT#realPayerNbr,실납부자번호
AT#realPrcsBrnchCd,실제처리부점코드
AT#realPrcsUserNbr,실제처리사용자번호
AT#realPymntDt,실제납부일자
AT#realRcptAmt,실수납금액
AT#realSbmtAmt,실제출금액
AT#realSctnEndDt,실제구간종료일자
AT#realStlmntTrgtYn,본결산대상여부
AT#realTitlAcctgYn,실계정과목여부
AT#realTmQryYn,실시간조회여부
AT#realTmRgstrnImplmntnYn,실시간등록실시여부
AT#realTmStndngOrderPrcsTrgtDt,실시간자동이체처리대상일자
AT#realTmTrnsfrAvlblLmtAmt,즉시이체가능한도
AT#realTmTrnsfrInfoWhdrwlAcctNbr,실시간이체 정보 출금계좌번호
AT#realTmTrnsfrPdCd,즉시이체상품코드
AT#realTmTrnsfrPlnDt,실시간이체예약일자
AT#realTmTrnsfrWhdrwlAcctBrnchCd,실시간이체 정보 출금계좌점코드
AT#realTmTrnsfrWhdrwlAcctNbr,실시간이체 정보 출금계좌번호
AT#reasgndExctnStaffId,재할당 실행스태프 식별자
AT#reasgndExctnStaffNm,재할당 실행스태프 식별자명
AT#recentTrnsfrDpstAcct,최근이체입금계좌
AT#reclRsnCd,재분류사유코드
AT#reclRsnCntnt,재분류사유내용
AT#reclStsCd,재분류상태코드
AT#recordAplctnCaseNbr,등재신청사건번호
AT#recordLen,레코드길이
AT#recordRsnCd,등재사유코드
AT#redCashRcvdAmt,적서현금입금금액
AT#redCashRcvdCnt,적서현금입금건수
AT#redCashWhdrwlAmt,적서현금출금금액
AT#redCashWhdrwlCnt,적서현금출금건수
AT#redChkRcvdAmt,적서타점입금금액
AT#redChkRcvdCnt,적서타점입금건수
AT#redChkWhdrwlAmt,적서타점출금금액
AT#redChkWhdrwlCnt,적서타점출금건수
AT#redDmstcMnyRcvdAmt,적자국내통화입금금액
AT#redMnyRcvdAmt,주서입금금액
AT#redTrnsfrRcvdAmt,적서대체입금금액
AT#redTrnsfrRcvdCnt,적서대체입금건수
AT#redTrnsfrWhdrwlAmt,적서대체출금금액
AT#redTrnsfrWhdrwlCnt,적서대체출금건수
AT#redWhdrwlAmt,주서출금금액
AT#reduceAmt,감액금액
AT#refAtrbtDescCntnt,참조속성설명
AT#refAtrbtHldClassNm,참조속성보유클래스명
AT#refAtrbtNm,참조속성
AT#refAtrbtVal,참조속성값
AT#refBalTpCd,참조잔액유형코드
AT#refBalTpCdNm,참조잔액유형코드명
AT#refBalUseTmCd,참조잔액사용시기코드
AT#refBizDscd,참조업무구분
AT#refCalcnClassNm,참조계산클래스명
AT#refCndCd,참조조건코드
AT#refCndCdNm,참조고건코드명
AT#refCndCmpsCndCd,참조조건구성조건코드
AT#refCndCmpsCndCdNm,참조조건구성조건코드명
AT#refCndListCd,참조조건목록코드
AT#refCndListCdNm,참조조건목록코드명
AT#refCndMsurUnitCd,참조조건측정단위코드
AT#refCndMsurUnitCdNm,참조조건측정단위코드명
AT#refCndVal,참조조건값
AT#refCndValAplyDscd,참조금리조회시점구분
AT#refCndValAplyDscdNm,참조조건값적용구분코드명
AT#refCntnt,참고내용
AT#refCrncyCd,참조통화코드
AT#refFgrsCnt,참조자리수
AT#refInstCd,참조기관코드
AT#refIntRt,참조이율
AT#refKeyVal,참조Key값
AT#refObjCd,참조객체코드
AT#refObjNm,참조객체명
AT#refObjVarNm,참조속성변수명
AT#refPdCd,참조상품코드
AT#refPdCdNm,참조상품코드명
AT#refRefCndCd,참조조건구성코드
AT#refStartPstnCnt,참조시작위치수
AT#refTblNm,참조테이블명
AT#refTrgtNm,참조대상명
AT#refTrmAplyDscd,참조기간적용구분
AT#refTrmCnt,참조기간수
AT#refTrmMsurUnitCd,참조기간측정단위코드
AT#refTrmMsurUnitDscd,참조기간측정단위구분
AT#refundDt,환급일자
AT#refundFnclInstCd,반환금융기관코드
AT#refundOrgnlTxMsgMgmtNbr,환불원거래전문관리번호
AT#refundOrgnlTxWhdrwlDt,환불원거래원출금년월일
AT#refundPrcsYn,반환프로세스여부
AT#refundRjctRsnCd,반환거부사유코드
AT#refundRjctRsnCntnt,반환거부사유내용
AT#refundYnCd,반환여부코드
AT#regionCd,지역코드
AT#relActorUnqIdNbr,관계액터고유식별번호
AT#relActorUnqIdNbrTpCd,관계액터고유식별번호유형코드
AT#relArrId,관계계약식별자
AT#relBrnchCd,관계부점코드
AT#relChngRqstNbr,관련변경요청번호
AT#relCustGradeCd,관계고객등급코드
AT#relDeptId,관계부서식별자
AT#relDeptNm,관계부서명
AT#relEfctvEndDt,관계유효종료일자
AT#relEfctvStartDt,관계유효시작일자
AT#relEndDt,관계종료일자
AT#relMndtryYn,관계 필수 여부
AT#relObjCd,관계오브젝트코드
AT#relObjDscd,관계오브젝트구분
AT#relObjKeyVal,관련오브젝트Key값
AT#relObjTpCd,관련오브젝트유형코드
AT#relPlrlYn,관계 복수 여부 
AT#relSeqNbr,관계일련번호
AT#relStartDt,관계시작일자
AT#relStsCd,관계상태
AT#relStsChngRsnCd,관계상태변경사유코드
AT#relayCntrMsgNbr,중계센터전문번호
AT#relayCntrSndDt,중계센터전송년월일
AT#relayCntrSndHms,중계센터전송시각
AT#releaseInfoCntnt,출시데이터내용
AT#releaseInfoKeyVal,출시데이터키값
AT#releaseInfoKndKeyVal,출시데이터종류키값
AT#releaseInfoKndNm,출시데이터종류명
AT#releaseNbr,출급번호
AT#renterNm,임차인명
AT#renterRelDscd,임차인관계구분코드
AT#reportAprvlCntnt,신고결재내용
AT#reportAprvlDeptId,신고결재부서식별자
AT#reportAprvlDeptNm,신고결재부서명
AT#reportAprvlDt,신고결재년월일
AT#reportAprvlHms,신고결재시분초
AT#reportAprvlStaffId,신고결재스태프식별자
AT#reportAprvlStaffNm,신고결재스태프명
AT#reportCntnt,신고내용
AT#reportIssueStsYn,보고서발행상태여부
AT#reportKndCd,보고서종류코드
AT#reportNbr,보고서번호
AT#reportNm,보고서명
AT#reportRgstrnDeptId,신고등록부서식별자
AT#reportRgstrnDeptNm,신고등록부서명
AT#reportRgstrnDt,신고등록일자
AT#reportRgstrnHms,신고등록시간
AT#reportRgstrnStaffId,신고등록스테프식별자
AT#reportRgstrnStaffNm,신고등록스테프명
AT#reportRvctnCntnt,신고해제내용
AT#reportRvctnDeptId,신고해제부서식별자
AT#reportRvctnDeptNm,신고해제부서명
AT#reportRvctnDt,신고해제일자
AT#reportRvctnHms,신고해제시간
AT#reportRvctnStaffId,신고해제스태프식별자
AT#reportRvctnStaffNm,신고해제스태프명
AT#reportRvctnYn,신고해제여부
AT#reportSeqNbr,신고일련번호
AT#reptNbr,반복번호
AT#reptSeqNbr,반복일련번호
AT#reserveAplctnYn,재송달신청여부
AT#resetPswd,비밀번호 Reset
AT#residualAmt,잔여금액
AT#residualBiddingHms,잔여 입찰 시간
AT#residualClctnAmt,잔여 모금액
AT#residualPrncpl,잔여원금
AT#residualQnty,잔여수량
AT#resrcId,자원식별자
AT#restartDtHms,재시작일시
AT#restartTmstmp,재시작일시
AT#retireDt,퇴사일자
AT#retryMsgCreateClassNm,재처리전문생성클래스명
AT#reuseAblYn,재사용가능여부
AT#rflctnNcsrYn,반영필요여부
AT#rgnlCd,지역구분코드
AT#rgnlCityCd,광역시도코드
AT#rgstrn,등록
AT#rgstrnAcctNbr,신고계좌번호
AT#rgstrnAddr,등기부주소
AT#rgstrnAmt,등록금액
AT#rgstrnAplctnNbr,등기접수번호
AT#rgstrnBizCd,등록업무코드
AT#rgstrnBizCdNbr,등록업무코드번호
AT#rgstrnCd,재등록코드
AT#rgstrnCnclDt,등록취소일자
AT#rgstrnCnt,등록건수
AT#rgstrnCorpNm,등록기업
AT#rgstrnDeptCd,등록부서코드
AT#rgstrnDeptId,등록부서식별자
AT#rgstrnDeptNm,등록부서명
AT#rgstrnDocTmpltYn,문서템플릿등록여부
AT#rgstrnDsbldCnt,등록불능건수
AT#rgstrnDt,등록일자
AT#rgstrnDvisnCd,등록부서코드
AT#rgstrnEmplNbr,등록사원번호     
AT#rgstrnHms,등록시간
AT#rgstrnRqstCnt,요청등록건수
AT#rgstrnRsnCd,등록사유코드
AT#rgstrnSeqNbr,등록일련번호
AT#rgstrnShopCd,등록점포코드
AT#rgstrnSpvsrStaffId,등록책임스태프식별자
AT#rgstrnSrvcBlckngStsBizCd,등록서비스제한상태업무코드
AT#rgstrnSrvcBlckngStsBizCdNbr,등록서비스제한상태업무코드번호
AT#rgstrnStaffId,등록스태프식별자
AT#rgstrnStaffNm,등록스태프명
AT#rgstrnStsCd,등록상태
AT#rgstrnStsChngTxDt,등록상태변경거래일
AT#rgstrnStsChngTxSeqNbr,등록상태변경거래일련번호
AT#rgstrnTmstmp,등록일시
AT#rgstrnTrmnlNbr,등록단말번호
AT#rgstrnTxDt,등록거래년월일
AT#rgstrnTxSeqNbr,등록거래일련번호
AT#rgstrnUserId,등록사용자식별자
AT#rgstrnUserNbr,등록사용자번호
AT#riskInfoCntnt,위험정보내용
AT#riskLvlDscd,리스크레벨구분
AT#riskReserveRt,위험보유비율
AT#rjctDt,거절일자
AT#rjctRsnDtlCntnt,거절사유상세내용
AT#rjctdRsnCd,부결사유코드
AT#rjctdRsnCntnt,부결사유내용
AT#rlbckCnt,Rollback건수
AT#rlfTrnsfrAcctListJson,안심이체계좌목록제이슨
AT#rlnmNbr,실명번호
AT#rlnmNbrChkYn,실명번호체크여부
AT#rltdAcctAlInqryYn,관련계좌전체조회여부
AT#rltdAcctAutoRpymntYn,관계계좌자동상환여부
AT#rltdAcctBal,관련계좌잔액
AT#rltdAcctNbr,상대계좌번호
AT#rltdAcctgBal,상대계정잔액
AT#rltdAcctgItmCd,상대계정과목코드
AT#rltdAcctgItmNm,상대계정과목명
AT#rltdActorId,관련액터식별자
AT#rltdActorUnqIdNbr,관련액터고유식별번호
AT#rltdArrId,관련계약식별자
AT#rltdAsmId,관련심사식별자
AT#rltdAssetId,관련자산식별자
AT#rltdAtrbtCntnt,관련속성내용
AT#rltdAtrbtDscd,관련속성구분
AT#rltdAtrbtTpCd,관련속성유형
AT#rltdAtrlCd,관련액터역할코드
AT#rltdBizObjId,관련업무객체식별자
AT#rltdBizObjNm,관련업무오브젝트명
AT#rltdBrnchCd,관련부점코드
AT#rltdCndCd,관련조건코드
AT#rltdCndListCd,관련조건목록코드
AT#rltdCndListNm,관련조건목록명
AT#rltdCndVal,관련조건값
AT#rltdCorpnId,관련법인식별자
AT#rltdCrncyCd,상대통화코드
AT#rltdCrncyPstnAmt,상대통화포지션금액
AT#rltdCustId,관련고객식별자
AT#rltdCustNm,관련고객명
AT#rltdDeptActorId,관련부서액터식별자
AT#rltdDeptId,관련부서식별자
AT#rltdDeptNm,상대부서
AT#rltdDocIssueId,관련문서발행식별자
AT#rltdFxMsgMgmtNbr,관련외환전문관리번호
AT#rltdId,관련 식별자
AT#rltdLegalActionId,관련법무식별자
AT#rltdMsgTxDscd,관련전문거래구분코드
AT#rltdNm,관련 이름
AT#rltdPersonDscd,관련인구분코드
AT#rltdPersonSeqNbr,관련인일련번호
AT#rltdPrcsId,관련프로세스식별자
AT#rltdPrcsNm,관련프로세스명
AT#rltdSeqNbr,상대일련번호
AT#rltdStaffId,관련스태프식별자
AT#rltdStaffNm,관련스태프명
AT#rltdTxSeqNbr,관련거래일련번호
AT#rltvDeptNm,상대부서명
AT#rmbrsBnkBic,
AT#rmbrsBnkNm,상환은행명
AT#rmbrsmntBnkBic,상환은행BIC
AT#rmbrsmntClaimYn,상환청구여부
AT#rmkCntnt,적요
AT#rmkNm,적요명
AT#rmnCyclCnt,남은주기수
AT#rmnPsbkLineCnt,잔여통장라인건수
AT#rmnPyablAmt,잔여지불가능금액
AT#rmnRpymntAblAmt,남은상환가능금액
AT#rmndEarningAmt,잔존수익금액
AT#rmndYrCnt,잔존년수
AT#rmtncAmt,송금금액
AT#rmtncBizKndDtlCd,이체업무종류상세코드
AT#rmtncBnkBic,송금은행BIC
AT#rmtncBnkNm,송금은행명
AT#rmtncBnkRefNbr,송금은행참조번호
AT#rmtncCrncyCd,송금통화코드
AT#rmtncDt,이체일자
AT#rmtncFeeLevyDscd,송금수수료징수구분코드
AT#rmtncInfoCnt,이체정보건수
AT#rmtncInfoSeqNbr,이체정보순번
AT#rmtncPersonRealNm,
AT#rmtncPrdDt,이체납기년월일
AT#rmtncRefNbr,송금참조번호
AT#rmtncTxDt,이체거래일자
AT#rmtncTxHms,이체거래시간
AT#rmtncYn,송금여부
AT#rmtngAmt,추심금액
AT#rmtngCnt,추심건수
AT#rmtngFeeAmt,추심수수료
AT#rmtngLnPdCd,추심의뢰대출상품코드
AT#rmtngPdCd,추심의뢰상품코드
AT#rmtngRqstNbr,추심의뢰번호
AT#rmtrNm,송금인명
AT#rmtrNmLen,송금인명길이
AT#rmtrRealNm,송금인실명
AT#rngBsicValDsgntnYn,범위기본값지정여부
AT#rngBsicValExstncYn,범위조건값존재여부
AT#rngCndBaseVal,범위조건기본값
AT#rngCndCnt,범위조건수
AT#rngCndCntnt,범위조건내용
AT#rngCndVal,범위조건값
AT#rngMaxVal,범위최대값
AT#rngMinVal,범위최소값
AT#rngTpCd,범위유형코드
AT#rngVal,범위값
AT#roadAddr,도로주소
AT#roadCd,도로코드
AT#roadCdSeqNbr,도로코드일련번호
AT#roadNm,도로명
AT#roadNmAddrCd,도로명주소코드
AT#roadNmAddrSeqNbr,도로명주소일련번호
AT#roleId,역할식별자
AT#roleNbr,역할번호
AT#roleNm,역할명
AT#roleStsCd,역할상태코드
AT#roleTmpltId,역할템플릿식별자
AT#roleTmpltNm,역할템플릿명
AT#roleTmpltStsCd,역할템플릿상태코드
AT#roleTpCd,역할유형코드
AT#roomCnt,방수
AT#rowCnt,행수
AT#rowId,Row ID
AT#rowSeq,라인순서
AT#rowStsCntnt,Row상태내용
AT#rprcsngWaitingHms,재처리대기시간
AT#rprsnId,관련인식별자
AT#rprsnLoinInfoStsCd,관련인로그인정보상태코드
AT#rprsnLoinInfoStsRsnCd,관련인로그인정보상태사유코드
AT#rprsnRlnmNbr,관련인실명번호
AT#rprsnRlnmNbrDscd,관련인실명번호구분코드
AT#rprsnRprsntnNm,관련인대표자명
AT#rprsntnBzmanNm,대표명
AT#rprsntnBzmanYn,대표사업자여부
AT#rprsntnCdYn,대표코드여부
AT#rprsntnMrchntYn,대표가맹점여부
AT#rprsntnNhMsgNbr,대표농협전문번호
AT#rprsntnUnqIdNbr,대표자주민번호
AT#rprsntvCtcptYn,대표연락처여부
AT#rprsntvInstCd,대표기관코드
AT#rprsntvNm,대표자 이름
AT#rprtngAmt,보고금액
AT#rprtngDscd,보고구분코드
AT#rpymntAcctNbr,상환계좌번호
AT#rpymntAfPrncplBal,상환후원금잔액
AT#rpymntAllwncAblAmtYn,상환충당가능금액소진여부
AT#rpymntAmt,상환금액
AT#rpymntAvlblAmt,회수가능금액
AT#rpymntBaseDtKndCd,상환기준일자종류코드
AT#rpymntCnt,상환횟수
AT#rpymntCrncyCd,상환통화코드
AT#rpymntCyclNbr,상환횟수
AT#rpymntDt,상환일자
AT#rpymntDtlInfoJson,상환상세정보Json
AT#rpymntExpctdAmt,회수예상금액
AT#rpymntIncomeTax,환출소득세
AT#rpymntInstCd,결제기관코드
AT#rpymntInstNm,결제기관명
AT#rpymntIntAmt,상환이자금액
AT#rpymntMnyRcvdAcctNbr,상환/입금 계좌번호
AT#rpymntMthdCd,상환방식코드
AT#rpymntMthdCdInqryYn,상환방식코드조회여부
AT#rpymntPlnRgstrnYn,변제계획등록여부
AT#rpymntPrityRgstrnYn,정리순서등록여부
AT#rpymntPrncpl,상환원금
AT#rpymntPrpymntsAmt,상환가지급금액
AT#rpymntRpymntAcctNbr,상환/지급 계좌번호
AT#rpymntRsdncTax,환출주민세
AT#rpymntRsnCd,환출사유코드
AT#rpymntSchdlCntnt,상환스케쥴내용
AT#rpymntSchdlInqryDscd,상환예정일조회구분코드
AT#rpymntSchdldAmt,상환예정금액
AT#rpymntSchdldDt,상환예정일자
AT#rpymntSchdldDtCnt,상환예정일수
AT#rpymntSchdldEndDt,상환예정년월일(To)
AT#rpymntSchdldStartDt,상환예정년월일(From)
AT#rpymntSeq,상환순서
AT#rpymntSeqDscd,상환순서구분코드
AT#rpymntStsCd,상환상태코드
AT#rpymntStsNm,상환상태명
AT#rpymntStsPrntCd,상환상태인자코드
AT#rpymntTpDscd,상환유형구분
AT#rpymntTxAmt,상환거래금액
AT#rpymntTxDt,환출거래일자
AT#rpymntTxSeqNbr,환출거래일련번호
AT#rpymntTxYn,상환거래여부
AT#rpymntWayCd,상환방법코드
AT#rpymntWayNm,상환방법명
AT#rpymntYn,상환여부
AT#rqerCustId,의뢰인고객식별자
AT#rqerInfoCntnt,의뢰인정보내용
